,noFace,Face,,Left eye,,"Right eye ",,Left,Right,Up,Down,Face width:
Picture:,,"(x,",y),"(x,",y),"(x,",y)
capture_2020_04_17_11_39_49_7213,0,0.4932562620423892,0.67115902964959573,0.49333333333333335,0.74202127659574468,0.48217636022514071,0.77158774373259054,0,0,0,0,0.23557692307692307
capture_2020_04_17_11_39_49_7214,0,0.4932562620423892,0.67115902964959573,0.49333333333333335,0.74202127659574468,0.48217636022514071,0.77158774373259054,0,0,0,0,0.23557692307692307
capture_2020_04_17_11_39_49_7215,0,0.4932562620423892,0.67115902964959573,0.49333333333333335,0.74202127659574468,0.48217636022514071,0.77158774373259054,0,0,0,0,0.23557692307692307
capture_2020_04_17_11_39_49_7216,0,0.4932562620423892,0.67115902964959573,0.49333333333333335,0.74202127659574468,0.48217636022514071,0.77158774373259054,0,0,0,0,0.23557692307692307
capture_2020_04_17_11_39_49_7217,0,0.4932562620423892,0.67115902964959573,0.49333333333333335,0.74202127659574468,0.48217636022514071,0.77158774373259054,0,0,0,0,0.23557692307692307
capture_2020_04_17_11_39_49_7218,0,0.4932562620423892,0.67115902964959573,0.49333333333333335,0.74202127659574468,0.48217636022514071,0.77158774373259054,0,0,0,0,0.23557692307692307
capture_2020_04_17_11_39_49_7219,0,0.4932562620423892,0.67115902964959573,0.49333333333333335,0.74202127659574468,0.48217636022514071,0.77158774373259054,0,0,0,0,0.23557692307692307
capture_2020_04_17_11_39_49_7220,0,0.49903660886319845,0.65229110512129385,0.49333333333333335,0.74202127659574468,0.48217636022514071,0.77158774373259054,0,0,0,0,0.22596153846153846
capture_2020_04_17_11_39_49_7221,0,0.49903660886319845,0.65229110512129385,0.49333333333333335,0.74202127659574468,0.48217636022514071,0.77158774373259054,0,0,0,0,0.22596153846153846
capture_2020_04_17_11_39_49_7222,0,0.49903660886319845,0.65229110512129385,0.50476190476190474,0.726063829787234,0.4896810506566604,0.75766016713091922,0,0,0,0,0.22596153846153846
capture_2020_04_17_11_39_49_7223,0,0.50289017341040465,0.64690026954177893,0.50476190476190474,0.7207446808510638,0.49530956848030017,0.75208913649025066,0,0,0,0,0.19711538461538461
capture_2020_04_17_11_39_49_7224,0,0.51059730250481694,0.64150943396226412,0.51238095238095238,0.71808510638297873,0.49718574108818009,0.74930362116991645,0,0,0,0,0.19711538461538461
capture_2020_04_17_11_39_49_7225,0,0.51059730250481694,0.64150943396226412,0.51428571428571423,0.71542553191489366,0.50469043151969983,0.74651810584958223,0,0,0,0,0.19711538461538461
capture_2020_04_17_11_39_49_7226,0,0.52023121387283233,0.633423180592992,0.52380952380952384,0.71010638297872342,0.50844277673545968,0.73816155988857934,0,0,0,0,0.19711538461538461
capture_2020_04_17_11_39_49_7227,0,0.535645472061657,0.6307277628032345,0.53523809523809529,0.69414893617021278,0.51969981238273921,0.73816155988857934,0,0,0,0,0.19711538461538461
capture_2020_04_17_11_39_49_7228,0,0.54142581888246633,0.63881401617250677,0.54285714285714282,0.69414893617021278,0.525328330206379,0.72980501392757657,0,0,0,0,0.16826923076923078
capture_2020_04_17_11_39_49_7229,0,0.54527938342967242,0.6307277628032345,0.55238095238095242,0.69414893617021278,0.53283302063789872,0.73537604456824512,0,0,0,0,0.1875
capture_2020_04_17_11_39_49_7230,0,0.54527938342967242,0.64690026954177893,0.55428571428571427,0.69414893617021278,0.53470919324577859,0.7325905292479109,0,0,0,0,0.1875
capture_2020_04_17_11_39_49_7231,0,0.54527938342967242,0.64690026954177893,0.55428571428571427,0.68882978723404253,0.53283302063789872,0.73537604456824512,0,0,0,0,0.1875
capture_2020_04_17_11_39_49_7232,0,0.55105973025048172,0.63611859838274931,0.55428571428571427,0.69414893617021278,0.53283302063789872,0.7325905292479109,0,0,0,0,0.1875
capture_2020_04_17_11_39_49_7233,0,0.55105973025048172,0.63611859838274931,0.55428571428571427,0.69680851063829785,0.53470919324577859,0.73816155988857934,0,0,0,0,0.1875
capture_2020_04_17_11_39_49_7234,0,0.55105973025048172,0.63611859838274931,0.55809523809523809,0.699468085106383,0.53283302063789872,0.73816155988857934,0,0,0,0,0.1875
capture_2020_04_17_11_39_49_7235,0,0.54335260115606931,0.64959568733153639,0.55428571428571427,0.71010638297872342,0.52908067542213888,0.74930362116991645,0,0,0,0,0.1875
capture_2020_04_17_11_39_49_7236,0,0.54335260115606931,0.64959568733153639,0.55428571428571427,0.71010638297872342,0.52908067542213888,0.74930362116991645,0,0,0,0,0.1875
capture_2020_04_17_11_39_49_7237,0,0.54335260115606931,0.64959568733153639,0.54666666666666663,0.71542553191489366,0.52345215759849906,0.754874651810585,0,0,0,0,0.1875
capture_2020_04_17_11_39_49_7238,0,0.53757225433526012,0.65768194070080865,0.539047619047619,0.723404255319149,0.51969981238273921,0.76044568245125344,0,0,0,0,0.15865384615384615
capture_2020_04_17_11_39_49_7239,0,0.52986512524084783,0.65498652291105119,0.539047619047619,0.726063829787234,0.51594746716697937,0.76044568245125344,0,0,0,0,0.15865384615384615
capture_2020_04_17_11_39_49_7240,0,0.52601156069364163,0.65768194070080865,0.53142857142857147,0.7313829787234043,0.51219512195121952,0.766016713091922,0,0,0,0,0.15865384615384615
capture_2020_04_17_11_39_49_7241,0,0.52215799614643543,0.660377358490566,0.53142857142857147,0.7313829787234043,0.5065666041275797,0.76323119777158777,0,0,0,0,0.15865384615384615
capture_2020_04_17_11_39_49_7242,0,0.51830443159922923,0.64959568733153639,0.52380952380952384,0.726063829787234,0.50281425891181986,0.754874651810585,0,0,0,0,0.14903846153846154
capture_2020_04_17_11_39_49_7243,0,0.51637764932562624,0.65498652291105119,0.52380952380952384,0.723404255319149,0.50281425891181986,0.74930362116991645,0,0,0,0,0.14903846153846154
capture_2020_04_17_11_39_49_7244,0,0.51637764932562624,0.65498652291105119,0.52380952380952384,0.7207446808510638,0.50093808630394,0.74930362116991645,0,0,0,0,0.14903846153846154
capture_2020_04_17_11_39_49_7245,0,0.51252408477842,0.65229110512129385,0.52380952380952384,0.726063829787234,0.49718574108818009,0.75208913649025066,0,0,0,0,0.14903846153846154
capture_2020_04_17_11_39_49_7246,0,0.51445086705202314,0.64150943396226412,0.52380952380952384,0.726063829787234,0.49718574108818009,0.75208913649025066,0,0,0,0,0.14903846153846154
capture_2020_04_17_11_39_49_7247,0,0.51830443159922923,0.65229110512129385,0.52380952380952384,0.72872340425531912,0.50281425891181986,0.754874651810585,0,0,0,0,0.14903846153846154
capture_2020_04_17_11_39_49_7248,0,0.52408477842003853,0.66307277628032346,0.52952380952380951,0.73404255319148937,0.50469043151969983,0.76323119777158777,0,0,0,0,0.14903846153846154
capture_2020_04_17_11_39_49_7249,0,0.52408477842003853,0.65768194070080865,0.52761904761904765,0.74202127659574468,0.50844277673545968,0.766016713091922,0,0,0,0,0.14903846153846154
capture_2020_04_17_11_39_49_7250,0,0.52986512524084783,0.65229110512129385,0.53142857142857147,0.73936170212765961,0.51219512195121952,0.766016713091922,0,0,0,0,0.14903846153846154
capture_2020_04_17_11_39_49_7251,0,0.53179190751445082,0.660377358490566,0.53523809523809529,0.73670212765957444,0.51594746716697937,0.76880222841225632,0,0,0,0,0.14903846153846154
capture_2020_04_17_11_39_49_7252,0,0.53371868978805392,0.65498652291105119,0.53714285714285714,0.73670212765957444,0.51594746716697937,0.766016713091922,0,0,0,0,0.14903846153846154
capture_2020_04_17_11_39_49_7253,0,0.535645472061657,0.66846361185983827,0.53714285714285714,0.73670212765957444,0.51969981238273921,0.76880222841225632,0,0,0,0,0.14903846153846154
capture_2020_04_17_11_39_49_7254,0,0.535645472061657,0.66846361185983827,0.53714285714285714,0.73670212765957444,0.51969981238273921,0.76880222841225632,0,0,0,0,0.14903846153846154
capture_2020_04_17_11_39_49_7255,0,0.535645472061657,0.66846361185983827,0.53714285714285714,0.73670212765957444,0.51969981238273921,0.76880222841225632,0,0,0,0,0.14903846153846154
capture_2020_04_17_11_39_49_7256,0,0.53757225433526012,0.66846361185983827,0.53714285714285714,0.73670212765957444,0.51969981238273921,0.76880222841225632,0,0,0,0,0.17788461538461539
capture_2020_04_17_11_39_49_7257,0,0.53757225433526012,0.66846361185983827,0.53714285714285714,0.73670212765957444,0.51969981238273921,0.76880222841225632,0,0,0,0,0.17788461538461539
capture_2020_04_17_11_39_49_7258,0,0.53757225433526012,0.66846361185983827,0.53714285714285714,0.73670212765957444,0.51969981238273921,0.76880222841225632,0,0,0,0,0.17788461538461539
capture_2020_04_17_11_39_49_7259,0,0.53371868978805392,0.66846361185983827,0.53333333333333333,0.74468085106382975,0.51782363977485923,0.77437325905292476,0,0,0,0,0.17788461538461539
capture_2020_04_17_11_39_49_7260,0,0.53371868978805392,0.66846361185983827,0.53333333333333333,0.74468085106382975,0.51782363977485923,0.77437325905292476,0,0,0,0,0.17788461538461539
capture_2020_04_17_11_39_49_7261,0,0.53371868978805392,0.66846361185983827,0.53333333333333333,0.74468085106382975,0.51782363977485923,0.77437325905292476,0,0,0,0,0.17788461538461539
capture_2020_04_17_11_39_49_7262,0,0.53757225433526012,0.67654986522911054,0.53333333333333333,0.74468085106382975,0.51782363977485923,0.77437325905292476,0,0,0,0,0.19711538461538461
capture_2020_04_17_11_39_49_7263,0,0.53757225433526012,0.67654986522911054,0.53333333333333333,0.74468085106382975,0.51782363977485923,0.77437325905292476,0,0,0,0,0.19711538461538461
capture_2020_04_17_11_39_49_7264,0,0.53757225433526012,0.67654986522911054,0.539047619047619,0.7313829787234043,0.5272045028142589,0.76044568245125344,0,0,0,0,0.19711538461538461
capture_2020_04_17_11_39_49_7265,0,0.54142581888246633,0.67654986522911054,0.539047619047619,0.7313829787234043,0.5272045028142589,0.76044568245125344,0,0,0,0,0.19711538461538461
capture_2020_04_17_11_39_49_7266,0,0.54335260115606931,0.65229110512129385,0.539047619047619,0.7313829787234043,0.5272045028142589,0.76044568245125344,0,0,0,0,0.19711538461538461
capture_2020_04_17_11_39_49_7267,0,0.54527938342967242,0.65498652291105119,0.54666666666666663,0.7313829787234043,0.53283302063789872,0.754874651810585,0,0,0,0,0.21153846153846154
capture_2020_04_17_11_39_49_7268,0,0.54913294797687862,0.64420485175202158,0.54666666666666663,0.723404255319149,0.53283302063789872,0.75208913649025066,0,0,0,0,0.21153846153846154
capture_2020_04_17_11_39_49_7269,0,0.55298651252408482,0.64420485175202158,0.54666666666666663,0.723404255319149,0.53658536585365857,0.75208913649025066,0,0,0,0,0.21153846153846154
capture_2020_04_17_11_39_49_7270,0,0.55491329479768781,0.64420485175202158,0.5485714285714286,0.723404255319149,0.54221388367729828,0.75208913649025066,0,0,0,0,0.21153846153846154
capture_2020_04_17_11_39_49_7271,0,0.55491329479768781,0.6307277628032345,0.55619047619047624,0.723404255319149,0.54221388367729828,0.75208913649025066,0,0,0,0,0.21153846153846154
capture_2020_04_17_11_39_49_7272,0,0.558766859344894,0.6307277628032345,0.55619047619047624,0.71808510638297873,0.54596622889305813,0.74651810584958223,0,0,0,0,0.21153846153846154
capture_2020_04_17_11_39_49_7273,0,0.56262042389210021,0.63881401617250677,0.55619047619047624,0.71808510638297873,0.54596622889305813,0.74651810584958223,0,0,0,0,0.23076923076923078
capture_2020_04_17_11_39_49_7274,0,0.56262042389210021,0.63881401617250677,0.55809523809523809,0.70478723404255317,0.551594746716698,0.74094707520891367,0,0,0,0,0.23076923076923078
capture_2020_04_17_11_39_49_7275,0,0.56262042389210021,0.63881401617250677,0.55809523809523809,0.70478723404255317,0.551594746716698,0.74094707520891367,0,0,0,0,0.23076923076923078
capture_2020_04_17_11_39_49_7276,0,0.56069364161849711,0.61725067385444743,0.55809523809523809,0.70478723404255317,0.551594746716698,0.74094707520891367,0,0,0,0,0.23076923076923078
capture_2020_04_17_11_39_49_7277,0,0.56069364161849711,0.61725067385444743,0.55809523809523809,0.699468085106383,0.551594746716698,0.72980501392757657,0,0,0,0,0.23076923076923078
capture_2020_04_17_11_39_49_7278,0,0.56069364161849711,0.61994609164420489,0.55238095238095242,0.69414893617021278,0.551594746716698,0.72701949860724235,0,0,0,0,0.25961538461538464
capture_2020_04_17_11_39_49_7279,0,0.558766859344894,0.61994609164420489,0.55238095238095242,0.69414893617021278,0.551594746716698,0.72701949860724235,0,0,0,0,0.25961538461538464
capture_2020_04_17_11_39_49_7280,0,0.55298651252408482,0.60646900269541781,0.54666666666666663,0.68351063829787229,0.551594746716698,0.71866295264623958,0,0,0,0,0.25961538461538464
capture_2020_04_17_11_39_49_7281,0,0.55298651252408482,0.60646900269541781,0.54666666666666663,0.68351063829787229,0.551594746716698,0.71866295264623958,0,0,0,0,0.25961538461538464
capture_2020_04_17_11_39_49_7282,0,0.55105973025048172,0.60916442048517516,0.54666666666666663,0.68351063829787229,0.551594746716698,0.71866295264623958,0,0,0,0,0.28846153846153844
capture_2020_04_17_11_39_49_7283,0,0.55105973025048172,0.60377358490566035,0.53523809523809529,0.67819148936170215,0.54409005628517826,0.713091922005571,0,0,0,0,0.31730769230769229
capture_2020_04_17_11_39_49_7284,0,0.55105973025048172,0.60377358490566035,0.53523809523809529,0.67819148936170215,0.54409005628517826,0.713091922005571,0,0,0,0,0.31730769230769229
capture_2020_04_17_11_39_49_7285,0,0.53949903660886322,0.59299191374663074,0.53142857142857147,0.67021276595744683,0.54221388367729828,0.70473537604456826,0,0,0,0,0.31730769230769229
capture_2020_04_17_11_39_49_7286,0,0.53949903660886322,0.59299191374663074,0.52761904761904765,0.66489361702127658,0.53846153846153844,0.69916434540389971,0,0,0,0,0.31730769230769229
capture_2020_04_17_11_39_49_7287,0,0.53949903660886322,0.59299191374663074,0.52761904761904765,0.66489361702127658,0.53846153846153844,0.69916434540389971,0,0,0,0,0.31730769230769229
capture_2020_04_17_11_39_49_7288,0,0.535645472061657,0.5768194070080862,0.518095238095238,0.65691489361702127,0.53658536585365857,0.68523676880222839,0,0,0,0,0.34134615384615385
capture_2020_04_17_11_39_49_7289,0,0.535645472061657,0.5768194070080862,0.518095238095238,0.65691489361702127,0.53658536585365857,0.68523676880222839,0,0,0,0,0.34134615384615385
capture_2020_04_17_11_39_49_7290,0,0.53179190751445082,0.56334231805929924,0.51238095238095238,0.64095744680851063,0.53095684803001875,0.66573816155988863,0,0,0,0,0.37019230769230771
capture_2020_04_17_11_39_49_7291,0,0.53179190751445082,0.56334231805929924,0.51238095238095238,0.64095744680851063,0.53095684803001875,0.66573816155988863,0,0,0,0,0.37019230769230771
capture_2020_04_17_11_39_49_7292,0,0.53371868978805392,0.54986522911051217,0.51238095238095238,0.62765957446808507,0.53846153846153844,0.64345403899721454,0,0,0,0,0.39903846153846156
capture_2020_04_17_11_39_49_7293,0,0.53757225433526012,0.5417789757412399,0.51238095238095238,0.61436170212765961,0.53846153846153844,0.637883008356546,0,0,0,0,0.40865384615384615
capture_2020_04_17_11_39_49_7294,0,0.53757225433526012,0.53369272237196763,0.51238095238095238,0.60904255319148937,0.53846153846153844,0.63231197771587744,0,0,0,0,0.40865384615384615
capture_2020_04_17_11_39_49_7295,0,0.53757225433526012,0.52830188679245282,0.51238095238095238,0.60372340425531912,0.54596622889305813,0.62952646239554322,0,0,0,0,0.42788461538461536
capture_2020_04_17_11_39_49_7296,0,0.54142581888246633,0.51482479784366575,0.51238095238095238,0.59308510638297873,0.549718574108818,0.61838440111420612,0,0,0,0,0.45192307692307693
