,noFace,Face,,Left eye,,"Right eye ",,Left,Right,Up,Down,Face width:
Picture:,,"(x,",y),"(x,",y),"(x,",y)
capture_2020_04_17_11_39_49_7213,0,0.37988826815642457,0.71974522292993626,0.36231884057971014,0.7415730337078652,0.36559139784946237,0.75862068965517238,0,0,0,0,0.1497326203208556
capture_2020_04_17_11_39_49_7214,0,0.37988826815642457,0.71974522292993626,0.36231884057971014,0.7415730337078652,0.36559139784946237,0.75862068965517238,0,0,0,0,0.1497326203208556
capture_2020_04_17_11_39_49_7215,0,0.37988826815642457,0.71974522292993626,0.36231884057971014,0.7415730337078652,0.36559139784946237,0.75862068965517238,0,0,0,0,0.1497326203208556
capture_2020_04_17_11_39_49_7216,0,0.37988826815642457,0.71974522292993626,0.36231884057971014,0.7415730337078652,0.36559139784946237,0.75862068965517238,0,0,0,0,0.1497326203208556
capture_2020_04_17_11_39_49_7217,0,0.37988826815642457,0.71974522292993626,0.36231884057971014,0.7415730337078652,0.36559139784946237,0.75862068965517238,0,0,0,0,0.1497326203208556
capture_2020_04_17_11_39_49_7218,0,0.37988826815642457,0.71974522292993626,0.36231884057971014,0.7415730337078652,0.36559139784946237,0.75862068965517238,0,0,0,0,0.1497326203208556
capture_2020_04_17_11_39_49_7219,0,0.37988826815642457,0.71974522292993626,0.36231884057971014,0.7415730337078652,0.36559139784946237,0.75862068965517238,0,0,0,0,0.1497326203208556
capture_2020_04_17_11_39_49_7220,0,0.388268156424581,0.67515923566878977,0.36231884057971014,0.7415730337078652,0.36559139784946237,0.75862068965517238,0,0,0,0,0.13903743315508021
capture_2020_04_17_11_39_49_7221,0,0.388268156424581,0.67515923566878977,0.36231884057971014,0.7415730337078652,0.36559139784946237,0.75862068965517238,0,0,0,0,0.13903743315508021
capture_2020_04_17_11_39_49_7222,0,0.388268156424581,0.67515923566878977,0.37971014492753624,0.7078651685393258,0.37634408602150538,0.72988505747126442,0,0,0,0,0.13903743315508021
capture_2020_04_17_11_39_49_7223,0,0.39385474860335196,0.66242038216560506,0.37971014492753624,0.6966292134831461,0.38440860215053763,0.7183908045977011,0,0,0,0,0.10695187165775401
capture_2020_04_17_11_39_49_7224,0,0.40502793296089384,0.64968152866242035,0.391304347826087,0.6910112359550562,0.38709677419354838,0.71264367816091956,0,0,0,0,0.10695187165775401
capture_2020_04_17_11_39_49_7225,0,0.40502793296089384,0.64968152866242035,0.39420289855072466,0.6853932584269663,0.39784946236559138,0.7068965517241379,0,0,0,0,0.10695187165775401
capture_2020_04_17_11_39_49_7226,0,0.41899441340782123,0.63057324840764328,0.40869565217391307,0.6741573033707865,0.40322580645161288,0.68965517241379315,0,0,0,0,0.10695187165775401
capture_2020_04_17_11_39_49_7227,0,0.441340782122905,0.62420382165605093,0.42608695652173911,0.6404494382022472,0.41935483870967744,0.68965517241379315,0,0,0,0,0.10695187165775401
capture_2020_04_17_11_39_49_7228,0,0.44972067039106145,0.643312101910828,0.43768115942028984,0.6404494382022472,0.42741935483870969,0.67241379310344829,0,0,0,0,0.0748663101604278
capture_2020_04_17_11_39_49_7229,0,0.45530726256983239,0.62420382165605093,0.45217391304347826,0.6404494382022472,0.43817204301075269,0.68390804597701149,0,0,0,0,0.0962566844919786
capture_2020_04_17_11_39_49_7230,0,0.45530726256983239,0.66242038216560506,0.45507246376811594,0.6404494382022472,0.44086021505376344,0.67816091954022983,0,0,0,0,0.0962566844919786
capture_2020_04_17_11_39_49_7231,0,0.45530726256983239,0.66242038216560506,0.45507246376811594,0.6292134831460674,0.43817204301075269,0.68390804597701149,0,0,0,0,0.0962566844919786
capture_2020_04_17_11_39_49_7232,0,0.46368715083798884,0.63694267515923564,0.45507246376811594,0.6404494382022472,0.43817204301075269,0.67816091954022983,0,0,0,0,0.0962566844919786
capture_2020_04_17_11_39_49_7233,0,0.46368715083798884,0.63694267515923564,0.45507246376811594,0.6460674157303371,0.44086021505376344,0.68965517241379315,0,0,0,0,0.0962566844919786
capture_2020_04_17_11_39_49_7234,0,0.46368715083798884,0.63694267515923564,0.46086956521739131,0.651685393258427,0.43817204301075269,0.68965517241379315,0,0,0,0,0.0962566844919786
capture_2020_04_17_11_39_49_7235,0,0.45251396648044695,0.66878980891719741,0.45507246376811594,0.6741573033707865,0.43279569892473119,0.71264367816091956,0,0,0,0,0.0962566844919786
capture_2020_04_17_11_39_49_7236,0,0.45251396648044695,0.66878980891719741,0.45507246376811594,0.6741573033707865,0.43279569892473119,0.71264367816091956,0,0,0,0,0.0962566844919786
capture_2020_04_17_11_39_49_7237,0,0.45251396648044695,0.66878980891719741,0.44347826086956521,0.6853932584269663,0.42473118279569894,0.72413793103448276,0,0,0,0,0.0962566844919786
capture_2020_04_17_11_39_49_7238,0,0.44413407821229051,0.68789808917197448,0.43188405797101448,0.702247191011236,0.41935483870967744,0.735632183908046,0,0,0,0,0.064171122994652413
capture_2020_04_17_11_39_49_7239,0,0.43296089385474862,0.68152866242038213,0.43188405797101448,0.7078651685393258,0.41397849462365593,0.735632183908046,0,0,0,0,0.064171122994652413
capture_2020_04_17_11_39_49_7240,0,0.42737430167597767,0.68789808917197448,0.42028985507246375,0.7191011235955056,0.40860215053763443,0.74712643678160917,0,0,0,0,0.064171122994652413
capture_2020_04_17_11_39_49_7241,0,0.42178770949720673,0.69426751592356684,0.42028985507246375,0.7191011235955056,0.40053763440860213,0.74137931034482762,0,0,0,0,0.064171122994652413
capture_2020_04_17_11_39_49_7242,0,0.41620111731843573,0.66878980891719741,0.40869565217391307,0.7078651685393258,0.39516129032258063,0.72413793103448276,0,0,0,0,0.053475935828877004
capture_2020_04_17_11_39_49_7243,0,0.41340782122905029,0.68152866242038213,0.40869565217391307,0.702247191011236,0.39516129032258063,0.71264367816091956,0,0,0,0,0.053475935828877004
capture_2020_04_17_11_39_49_7244,0,0.41340782122905029,0.68152866242038213,0.40869565217391307,0.6966292134831461,0.39247311827956988,0.71264367816091956,0,0,0,0,0.053475935828877004
capture_2020_04_17_11_39_49_7245,0,0.40782122905027934,0.67515923566878977,0.40869565217391307,0.7078651685393258,0.38709677419354838,0.7183908045977011,0,0,0,0,0.053475935828877004
capture_2020_04_17_11_39_49_7246,0,0.41061452513966479,0.64968152866242035,0.40869565217391307,0.7078651685393258,0.38709677419354838,0.7183908045977011,0,0,0,0,0.053475935828877004
capture_2020_04_17_11_39_49_7247,0,0.41620111731843573,0.67515923566878977,0.40869565217391307,0.7134831460674157,0.39516129032258063,0.72413793103448276,0,0,0,0,0.053475935828877004
capture_2020_04_17_11_39_49_7248,0,0.42458100558659218,0.70063694267515919,0.41739130434782606,0.7247191011235955,0.39784946236559138,0.74137931034482762,0,0,0,0,0.053475935828877004
capture_2020_04_17_11_39_49_7249,0,0.42458100558659218,0.68789808917197448,0.41449275362318838,0.7415730337078652,0.40322580645161288,0.74712643678160917,0,0,0,0,0.053475935828877004
capture_2020_04_17_11_39_49_7250,0,0.43296089385474862,0.67515923566878977,0.42028985507246375,0.7359550561797753,0.40860215053763443,0.74712643678160917,0,0,0,0,0.053475935828877004
capture_2020_04_17_11_39_49_7251,0,0.43575418994413406,0.69426751592356684,0.42608695652173911,0.7303370786516854,0.41397849462365593,0.75287356321839083,0,0,0,0,0.053475935828877004
capture_2020_04_17_11_39_49_7252,0,0.43854748603351956,0.68152866242038213,0.4289855072463768,0.7303370786516854,0.41397849462365593,0.74712643678160917,0,0,0,0,0.053475935828877004
capture_2020_04_17_11_39_49_7253,0,0.441340782122905,0.7133757961783439,0.4289855072463768,0.7303370786516854,0.41935483870967744,0.75287356321839083,0,0,0,0,0.053475935828877004
capture_2020_04_17_11_39_49_7254,0,0.441340782122905,0.7133757961783439,0.4289855072463768,0.7303370786516854,0.41935483870967744,0.75287356321839083,0,0,0,0,0.053475935828877004
capture_2020_04_17_11_39_49_7255,0,0.441340782122905,0.7133757961783439,0.4289855072463768,0.7303370786516854,0.41935483870967744,0.75287356321839083,0,0,0,0,0.053475935828877004
capture_2020_04_17_11_39_49_7256,0,0.44413407821229051,0.7133757961783439,0.4289855072463768,0.7303370786516854,0.41935483870967744,0.75287356321839083,0,0,0,0,0.0855614973262032
capture_2020_04_17_11_39_49_7257,0,0.44413407821229051,0.7133757961783439,0.4289855072463768,0.7303370786516854,0.41935483870967744,0.75287356321839083,0,0,0,0,0.0855614973262032
capture_2020_04_17_11_39_49_7258,0,0.44413407821229051,0.7133757961783439,0.4289855072463768,0.7303370786516854,0.41935483870967744,0.75287356321839083,0,0,0,0,0.0855614973262032
capture_2020_04_17_11_39_49_7259,0,0.43854748603351956,0.7133757961783439,0.42318840579710143,0.7471910112359551,0.41666666666666669,0.764367816091954,0,0,0,0,0.0855614973262032
capture_2020_04_17_11_39_49_7260,0,0.43854748603351956,0.7133757961783439,0.42318840579710143,0.7471910112359551,0.41666666666666669,0.764367816091954,0,0,0,0,0.0855614973262032
capture_2020_04_17_11_39_49_7261,0,0.43854748603351956,0.7133757961783439,0.42318840579710143,0.7471910112359551,0.41666666666666669,0.764367816091954,0,0,0,0,0.0855614973262032
capture_2020_04_17_11_39_49_7262,0,0.44413407821229051,0.732484076433121,0.42318840579710143,0.7471910112359551,0.41666666666666669,0.764367816091954,0,0,0,0,0.10695187165775401
capture_2020_04_17_11_39_49_7263,0,0.44413407821229051,0.732484076433121,0.42318840579710143,0.7471910112359551,0.41666666666666669,0.764367816091954,0,0,0,0,0.10695187165775401
